x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,label
196,125,25,1645,1098,334,2378,1575,971,974,14.3278,-5.0917,38941,3657,14750,173,62,55,1
4,0,0,6796,9,1,13,0,1360,1360,0,0,44632,3216,6539,70,17,15,1
153,91,20,350,177,50,822,1403,321,321,0,0,21670,1917,6948,9,3,3,1
115,60,5,97,294,39,1311,754,482,482,0.2681,-1.0366,27064,3158,12648,72,30,14,1
519,230,121,788,600,238,1577,410,3364,3362,9.075,-5.1315,62162,2892,14720,532,176,104,1
1,1,27,37445,0,355,45,13,330,330,0,0,21968,3229,2367,0,0,0,1
85,0,4,5864,10,31,399,17,1812,1812,0,0,50289,3237,9212,623,211,48,1
314,115,12,201,173,45,661,367,610,617,1.9909,-1.9542,31152,1394,6702,43,23,20,1
1,0,2,599,344,94,6,0,365,365,0,0,23066,3200,9325,0,0,0,1
2143,320,225,578,469,758,13727,5132,859,877,13.3271,-15.209,37288,4934,15474,63,32,17,1
40,30,9,4081,918,657,2449,193,1675,1675,0,-0.3311,48609,3158,16314,1648,662,99,1
96,10,29,363,333,85,349,34,1855,1855,0.5438,0,50668,3257,12264,265,98,65,1
1,0,0,4799,0,83,42,4,115,115,0,0,15632,3219,13191,0,0,0,1
11,0,19,4837,145,232,129,6,646,646,0,0,31997,3240,7048,103,39,16,1
722,117,252,343,186,293,1124,415,3578,3581,2.7344,-2.1522,63303,3204,18102,836,309,235,1
189,366,10,226,205,58,1616,3918,2548,2542,20.5927,-17.9988,57131,4968,21995,2569,993,84,1
11,0,8,196,230,165,429,4,288,288,0,0,20591,1618,7232,77,29,14,1
131,156,24,1747,255,313,1797,1353,1020,1006,9.6596,-4.7226,39700,3550,16310,217,77,61,1
13,1,18,625,723,199,113,20,498,498,0,0,27478,2208,13319,1438,521,314,1
200,88,37,2349,877,163,1083,420,1236,1235,3.357,-0.8556,43103,2530,11460,183,69,27,1
7,0,3,931,103,73,160,79,158,158,0,0,16754,1231,8196,121,41,36,1
232,26,48,78,118,73,449,54,4076,4076,0,0,64904,2707,10298,3110,1141,349,1
1,0,2,739,763,392,122,0,198,198,0,0,17809,3194,9909,0,0,0,1
2344,307,491,2295,997,4950,28056,2313,785,785,0,0,35301,3053,12397,623,206,36,1
17,0,26,2043,88,58,45,1,2961,2961,0,0,60028,3201,17227,350,10,10,1
74,3,52,12040,210,217,270,38,1444,1444,0.6617,-0.8244,45668,3011,6314,271,21,11,1
81,3,30,467,529,235,667,55,1382,1382,0,0,44963,3187,16310,2873,1038,401,1
62,407,23,2665,1126,82,320,2245,1052,1068,28.2904,-23.3244,40737,2507,11532,275,99,66,1
0,0,0,2692,0,11,1,0,81,81,0,0,13663,3200,10757,0,0,0,1
8,0,4,3657,0,23,47,1,277,277,0,0,20261,3200,10531,0,0,0,1
103,173,25,805,453,72,428,903,1344,1346,4.4694,-10.4421,44302,2239,12983,214,72,58,1
119,160,52,1926,501,259,522,536,1338,1339,13.6316,-10.4682,44202,1381,8424,427,145,86,1
0,0,3,1094,1560,42,5,0,598,598,0,0,30527,3200,2094,0,0,0,1
9,0,6,7314,189,16,21,0,3129,3129,0,0,61017,3207,9713,0,0,0,1
0,0,0,853,695,19,26,2,113,113,0,0,15548,3200,7772,0,0,0,1
1816,42,379,21941,381,3159,15985,219,1332,1332,2.7194,0,44151,3142,11792,4590,867,23,1
0,0,0,1312,37,57,200,9,10,10,0,0,8491,3736,9609,0,0,0,1
298,157,18,532,38,46,796,441,1989,1963,16.1475,-5.1622,51725,1697,7986,154,59,33,1
0,0,0,69,89,8,3,0,215,215,0,0,18347,3200,2584,0,0,0,1
61,15,85,15213,367,558,454,91,994,994,4.0331,0,39333,3191,12365,1073,213,92,1
42,7,50,10322,561,1455,1250,181,473,469,2.6475,-0.1277,26792,3187,14507,696,227,127,1
4,0,0,428,1874,9,24,8,1020,1020,0,0,39844,2803,12007,146,37,28,1
21,0,1,2198,85,10,166,3,1014,1014,0,0,39778,3092,6630,80,21,14,1
206,3,17,396,123,322,3856,108,306,306,0,0,21077,2516,10094,42,15,13,1
108,19,45,1396,424,250,627,83,1128,1128,4.9,-1.4183,41698,3114,13226,56,20,15,1
0,0,0,506,619,11,2,0,90,90,0,0,13891,3200,7097,0,0,0,1
2,0,4,2223,0,4,7,0,289,289,0,0,20591,3200,5307,0,0,0,1
45,0,12,19182,133,47,218,1,3810,3810,0,0,64137,3219,11026,6353,1925,19,1
1,5,1,660,367,78,8,230,67,67,0,0,13110,3191,11971,5,3,3,1
497,13,914,69412,407,7929,4874,102,1138,1138,0,0,41898,3223,14343,4538,1498,69,1
1440,212,1073,2848,461,7232,14096,2111,567,567,0,0,29825,3379,14437,21,8,8,1
0,0,0,465,716,10,36,2,893,893,0,0,37571,3076,10794,128,45,40,1
1,1,0,111402,13,62208,16620,813,26,26,0,0,10340,3118,10911,0,0,0,1
177,92,40,235,91,257,1758,663,1644,1638,4.7982,-1.2798,47921,4178,19978,1131,388,113,1
328,25,116,2362,209,290,1269,83,1094,1092,2.4572,0,41138,1224,8158,426,159,108,1
43,18,22,832,343,346,726,146,331,331,0,0,22063,1246,4184,86,27,12,1
13,1,4,431,451,74,273,49,221,221,0.2115,-0.0368,18565,1269,7338,584,210,84,1
697,86,186,1218,564,5416,11258,1201,1089,1087,5.8153,-3.3215,41072,4497,19200,1252,433,122,1
39,9,25,1205,248,124,243,68,630,630,0.4999,-0.0174,31563,1797,12750,539,183,97,1
28,19,6,388,453,16,141,49,1879,1826,6.8933,-0.2399,50461,1691,8374,2321,967,26,1
0,0,0,233,0,0,2,0,316,316,0,0,21349,3200,6425,0,0,0,1
238,160,14,352,142,245,2292,1289,982,980,6.7315,-6.9864,39131,2928,11403,132,49,46,1
64,1,34,1227,585,109,217,2,1962,1962,0.5878,0,51689,1531,5640,2431,613,16,1
157,72,54,1931,15,281,891,532,1101,1069,18.9737,-6.3657,40804,2391,9359,32,14,11,1
203,398,21,182,175,112,1522,1616,1811,1775,16.436,-10.7753,49931,3591,15869,367,124,84,1
23,1,2,567,252,35,344,23,325,325,0,0,21680,1644,8244,53,17,14,1
153,57,22,383,566,224,1587,491,480,486,0.9831,-1.2637,27245,1590,8048,212,70,47,1
0,0,0,1655,0,9,1,0,203,203,0,0,17922,3200,1721,0,0,0,1
253,5,16,598,227,72,1229,36,589,589,0.0106,0,30332,1991,8447,23,9,7,1
60,87,20,1226,409,108,516,708,1158,1154,2.1027,-0.6198,42133,2866,16160,411,141,70,1
40,5,8,178,530,61,334,14,1585,1585,1.3188,0,47288,3270,10529,175,52,23,1
56,86,4,553,934,80,650,1486,622,622,2.2107,-3.0016,31295,3820,9972,118,41,14,1
36,6,1,309,299,11,259,99,1388,1378,3.1266,-1.0118,44915,1562,5276,1521,469,20,1
80,21,36,941,387,91,274,82,1465,1465,1.8702,0,45974,1667,9835,1332,509,113,1
117,4,47,2527,551,308,776,61,7843,7844,0.4343,-0.4447,77069,3539,12923,7366,1988,11,1
191,3,76,562,3,191,429,5,4535,4535,0,0,66928,4344,17806,21,6,4,1
2003,75,1163,53214,211,4442,6703,247,2252,2255,21.5941,-8.3624,54264,3228,12585,92,29,5,1
434,143,12,317,291,148,1573,1798,455,457,7.8686,-8.0056,26239,3338,9193,46,16,10,1
37,12,10,489,324,72,508,108,772,772,1.1257,-0.6537,34921,1910,13995,1110,467,41,1
8,0,18,3562,433,803,497,17,286,286,0,0,20586,3202,11820,1304,420,25,1
0,0,0,2267,0,15,3,0,366,366,0,0,23108,3200,9137,0,0,0,1
283,295,306,3263,405,558,761,810,2649,2657,37.9592,-23.8841,57663,1963,9323,350,122,31,1
133,21,34,1959,455,372,1306,367,517,517,0,0,28071,2852,8728,28,14,6,1
0,0,5,2239,0,16,6,0,2241,2241,0,0,54060,3200,3727,0,0,0,1
120,3,66,1355,11,1271,1428,35,1116,1116,0,-0.1979,41545,2776,8276,2872,1308,2,1
16,7,4,758,15,56,229,95,758,758,0,0,34673,3094,17830,646,230,105,1
17,0,65,17864,205,224,56,4,1341,1341,0,0,44220,3199,10632,6,2,2,1
8,1,2,975,271,17,29,6,895,895,0,0,37600,3233,9116,0,0,0,1
32,16,2,213,647,64,477,250,476,474,2.8252,-1.1589,26933,1542,8394,111,42,28,1
4,11,5,518,171,54,27,244,663,663,1.1688,-1.7028,32397,2786,9211,8,6,2,1
0,7,3,233,119,112,10,45,295,295,0,0,20741,3190,10375,0,0,0,1
4,0,63,13169,985,2726,264,11,338,338,0,0,22235,3221,12872,12,4,4,1
0,0,0,977,1253,5,6,0,30,30,0,0,11024,3200,416,0,0,0,1
180,4,70,17000,1522,654,1207,21,1554,1553,0.3949,-0.4427,46988,3208,7841,1474,481,12,1
35,44,10,155,201,286,1135,309,263,263,0.7675,-0.0828,19912,1670,8990,49,20,17,1
0,0,6,611,289,363,10,0,205,205,0,0,17928,3083,11618,0,0,0,1
0,0,0,3719,0,9,2,0,1792,1792,0,0,50087,3216,2708,0,0,0,1
357,159,189,2055,22,897,2141,1056,2266,2248,20.2677,-5.7216,54127,3236,13851,1519,457,165,1
1078,676,618,63,43,804,1862,3317,2119,2135,11.43,-16.9646,53025,4313,13764,265,74,49,1
117,99,3,559,46,36,1060,1062,453,445,10.8733,-9.6623,25824,1705,6674,54,19,16,1
293,33,123,3321,182,1329,2749,459,957,957,0,0,38714,3544,13969,148,46,23,1
1807,274,313,40508,271,2155,11202,1533,1250,1250,0.692,-0.6193,43226,2713,12795,588,407,48,1
48,78,22,667,276,65,238,279,860,855,2.9037,-0.4435,36873,1321,6205,360,129,84,1
213,32,28,1536,931,254,1976,461,596,596,0.5362,-0.4828,30513,2477,11394,173,65,50,1
0,0,0,1733,0,7,7,0,275,275,0,0,20202,3200,10073,0,0,0,1
227,256,65,1238,45,334,1319,956,1489,1431,33.0311,-10.7123,45481,2800,14712,1394,465,259,1
2495,640,864,1448,78,1425,5633,2452,3438,3440,28.7705,-24.4948,62639,4891,19326,588,216,99,1
10,6,11,1870,89,199,118,79,703,703,0,0,33338,3213,8971,22,12,6,1
82,11,36,135,214,130,396,41,720,720,0.2834,-0.2388,33876,1268,8079,482,162,87,1
469,359,271,643,229,672,1585,1291,2913,2897,21.2062,-14.8012,59650,2964,16441,842,268,145,1
75,1,30,1297,26,212,610,19,540,540,0,0,28946,1195,5505,209,77,27,1
426,8,233,4641,17,1968,4041,61,1196,1196,0,0,42688,3189,13122,3225,1065,2,1
31,5,2,580,105,24,273,97,1778,1778,0.5573,-0.2871,49971,4725,20527,4898,1912,285,1
4,0,0,283,260,4,5,0,244,244,0,0,19170,3200,16993,0,0,0,1
15,4,3,432,329,36,307,176,428,428,0.2561,0,25373,1220,7109,282,108,26,1
85,6,10,1071,382,76,951,188,390,390,0.3066,0,23828,1924,9932,31,12,10,1
187,5,16,276,543,41,594,14,1694,1694,0,0,48858,2787,8655,33,11,10,1
29,1,23,10782,22,915,577,15,597,597,0.6058,0,30518,3231,14248,16,5,1,1
0,0,7,2560,44,97,10,55,496,496,0,0,27448,3134,11034,0,0,0,1
1,0,0,141,288,0,2,36,269,269,0,0,20104,3184,8172,4,4,1,1
61,19,6,240,294,61,409,123,617,623,1.7496,-3.8781,31343,1993,8398,62,23,10,1
280,45,157,520,362,377,1197,334,669,669,0.7665,-0.4019,32463,3526,12431,182,79,46,1
181,46,8,463,916,88,1775,483,899,899,0.2708,-0.5374,37705,3181,12245,85,36,27,1
5,0,1,278,1490,19,19,0,426,426,0,0,25280,3200,18057,0,0,0,1
3312,736,278,31110,27,1436,14399,2591,1583,1583,0.1786,0,47247,2940,13736,171,51,28,1
0,0,1,1199,65,47,10,1,265,265,0,0,19998,3200,15453,0,0,0,1
2,12,20,497,149,361,51,216,366,366,0.3663,0,23163,3015,9227,0,0,0,1
436,46,32,133,257,209,3514,320,560,560,0,0,29588,2824,12282,95,30,25,1
51,5,840,11888,866,886,123,26,8699,8699,0,0,80471,3084,2925,4130,66,18,1
94,72,7,109,182,29,461,388,2117,2122,3.5971,-3.0052,52920,3711,17320,215,82,53,1
0,10,9,413,276,218,8,158,384,384,1.0507,-2.2408,23686,3200,10340,0,0,0,1
0,0,0,462,567,3,3,0,4096,4096,0,0,65030,3200,97,0,0,0,1
80,2,56,23372,68,450,703,14,1219,1219,0.5782,0,42929,3009,11701,3417,1012,246,1
3,3,0,177,79,43,112,193,180,180,0.0751,-0.1465,17195,1371,6579,1,1,1,1
4,7,0,371,140,67,133,94,206,206,0,0,17966,2105,3919,0,0,0,1
16,6,2,259,349,50,250,202,353,353,0.5991,-0.0405,22824,1547,8488,327,121,40,1
2,5,3,529,229,102,54,209,219,219,0,0,18555,3181,11233,10,4,3,1
83,18,15,380,232,107,797,168,450,449,0.8503,-1.0002,26012,1933,9488,81,33,30,1
1173,584,122,3941,254,905,7081,3998,1752,1738,23.8341,-15.9579,49442,4941,17596,180,86,40,1
3059,44,2326,42764,472,6460,8704,94,3969,3969,0,0,64712,3210,9222,3342,472,111,1
146,310,37,4939,523,128,799,2891,748,713,27.6534,-20.3813,33678,1246,6153,19,7,5,1
96,212,6,741,233,104,1995,3228,824,825,17.0639,-14.6467,36214,4061,16123,48,16,16,1
140,3,31,2941,1794,72,272,17,3143,3143,0.9435,-0.2985,61085,3038,15582,1841,654,168,1
127,92,5,692,184,115,1076,1064,733,719,3.4131,-1.5871,33831,2860,13597,150,61,21,1
298,5,173,7409,202,461,633,38,2350,2350,1.2207,-0.3653,55355,3178,12872,2091,775,156,1
3,3,0,71,456,31,212,66,96,96,0,0,14559,1944,5989,10,5,5,1
206,70,26,175,456,107,933,654,588,588,0,-0.5172,30305,1866,8677,13,10,3,1
1197,155,548,940,553,6542,24814,2026,1034,1044,2.3623,-4.4926,40321,4181,13287,25,15,7,1
0,0,0,517,2,7,0,0,299,299,0,0,20800,3200,8000,0,0,0,1
3264,315,132,592,267,498,12800,2208,1007,1007,0.224,-0.2061,39732,2932,8991,209,87,35,1
4,3,3,198,272,26,42,14,1575,1575,0.9179,0,47153,3206,9740,18,6,6,1
912,579,142,2516,426,641,4999,2717,2354,2328,34.793,-24.8329,55106,4016,17547,726,293,131,1
82,44,10,368,1008,130,1264,475,1118,1118,3.5374,-1.1825,41565,2192,11278,749,283,112,1
0,0,12,714,1656,81,8,0,738,738,0,0,34200,3200,3546,0,0,0,1
12,0,116,673,1627,181,24,0,5354,5354,0,0,69294,3193,17283,87,29,2,1
358,24,136,607,130,193,608,124,15464,15464,3.2486,-0.9835,101541,4782,19189,9555,3147,28,1
2,0,2,1074,0,3,2,0,1061,1061,0,0,40577,3203,4439,0,0,0,1
2258,217,458,13849,86,3164,20350,1721,657,643,28.6703,-12.9342,31945,3180,10871,114,41,11,1
739,128,23,700,110,195,5039,697,853,853,0,0,36787,1637,7345,123,50,35,1
25,6,4,113,436,26,176,41,684,684,1.1064,-1.1762,32848,1989,7171,344,115,39,1
163,22,80,1196,931,326,1007,365,706,706,0.1969,-0.2524,33457,2541,10894,306,129,48,1
33,120,9,480,1123,44,194,529,737,736,6.6547,-6.5801,34181,1590,9339,229,69,30,1
205,374,18,167,41,108,1203,2151,3091,3085,14.3408,-6.9221,60684,4586,12209,632,138,24,1
27,6,4,259,266,121,588,179,706,706,0.6587,0,33419,3480,8093,244,82,46,1
319,305,33,1448,402,3432,2866,2904,1594,1583,25.0999,-18.7187,47274,4959,18065,468,178,116,1
11,0,3,231,495,11,105,19,375,375,0,0,23483,1275,3552,34,25,5,1
25,18,10,105,209,50,550,212,522,523,0,-0.7335,28285,2148,10604,140,55,36,1
37,26,22,462,306,483,487,243,629,629,0,0,31540,2554,19021,1503,570,229,1
169,163,42,1716,475,292,1111,926,1698,1691,10.6984,-9.3446,48810,3502,18191,239,85,59,1
15,1,1,45,492,84732,81,27,1352,1352,0,0,44420,2722,14348,260,102,61,1
2,0,2,580,559,2,3,0,6098,6098,0,0,71293,3211,7498,109,25,18,1
0,0,0,1396,1888,46,8,0,267,267,0,0,20063,2775,3090,0,0,0,1
45,8,21,1507,45,203,701,39,964,965,0,-1.3447,38872,3178,14954,235,89,27,1
9,1,4,1572,446,58,172,4,648,648,0,0,32080,3188,19147,7773,2820,46,1
11,13,2,299,3,17,112,63,813,813,0,0,35987,2590,6735,615,84,17,1
64,1,29,17478,169,280,499,9,1759,1759,0,0,49709,3205,20521,3373,1132,303,1
88,5,54,594,394,139,233,19,1372,1372,0,-0.2769,44791,1267,5593,488,209,52,1
72,63,23,4280,12,346,683,375,713,714,7.7489,-5.8569,33682,3198,9815,12,4,4,1
104,12,29,106,58,81,361,41,1456,1456,0.8741,0,45802,1195,6774,1088,394,204,1
863,317,319,1492,72,865,2333,1124,5059,5035,52.0672,-8.1767,67683,5287,18907,1648,467,354,1
27,11,1,146,109,52,627,328,453,453,0,0,26071,2194,10027,41,18,11,1
81,20,5,141,302,85,1362,356,1067,1067,0.0541,-0.8137,40721,3474,17553,357,130,80,1
79,1,27,62519,4,196,595,30,555,555,0,0,29404,3204,3570,270,21,1,1
1343,628,209,912,384,705,4768,2486,3499,3519,30.8469,-37.7289,62908,4774,18277,798,277,103,1
17,30,2,165,151,30,121,297,344,344,0.3188,-1.0181,22584,1267,5818,23,10,6,1
66,45,16,3400,253,115,386,203,546,546,6.9474,-1.0134,29213,1194,7101,101,34,21,1
1,13,2,1166,432,132,57,419,307,307,2.5938,-1.1281,21089,3160,9334,8,4,1,1
34,11,3045,1803,523,3669,359,122,422,421,2.4035,0,24962,3038,11757,23,7,7,1
50000,1322,9000,251742,19,97256,138566,3579,1160,1164,6.7479,-5.5901,42323,2730,7803,0,0,0,1
1,0,5,1204,32,9,6,0,2609,2609,0,0,57482,3200,11400,320,88,1,1
135,63,5,990,768,96,1842,818,861,860,1.4527,-0.2197,36991,2868,16166,1151,446,145,1
361,201,252,835,44,1989,2285,2321,1775,1793,4.0641,-8.1166,50091,5046,10226,40,38,1,1
1,0,0,234,74,2,3,0,2067,2067,0,0,52580,1289,6653,90,32,26,1
66,46,8,455,171,53,438,287,460,457,2.4283,-0.6765,26261,1624,7190,25,16,6,1
95,26,24,1592,286,388,1206,663,510,509,2.984,-1.3205,27862,2254,11542,755,286,60,1
49,4,14,235,593,65,579,34,855,855,0,0,36865,1443,9487,115,41,33,1
291,18,172,564,593,413,1075,82,1702,1699,0.5625,-0.5321,48911,3182,21069,972,338,209,1
182,629,43,441,360,124,745,2401,2141,2135,13.8637,-14.6664,53070,3040,13488,156,51,34,1
174,480,79,514,436,232,570,1271,1276,1278,21.3753,-14.7046,43567,1633,7491,300,104,58,1
12,64,13,1144,469,160,127,939,542,547,2.7665,-5.8963,29214,2607,9237,6,4,2,1
635,554,196,1034,86,87549,2296,2021,2463,2463,0,0,56469,3535,17407,474,164,126,1
106,157,30,815,157,171,660,1079,1193,1200,18.7384,-17.439,42699,1874,9505,141,54,39,1
39,8,43,2146,316,87,160,26,2740,2740,0,0,58584,3184,15827,176,57,28,1
1,0,4,890,1529,60,11,0,1023,1023,0,0,39911,3200,6106,0,0,0,1
2108,800,351,5572,124,802,7332,3065,1882,1876,25.7888,-18.7323,50884,3731,10463,470,159,103,1
89,94,4,160,250,26,479,360,1565,1554,9.8932,-3.276,46990,2408,11608,229,81,50,1
88,11,16,1638,601,169,975,182,810,810,0.9716,0,35868,2481,12865,504,184,96,1
0,0,0,374,1612,6,10,0,225,225,0,0,18750,3200,3762,0,0,0,1
73,20,39,1025,279,83,161,89,1375,1366,3.8888,-0.6107,44662,1295,4527,576,202,99,1
14,0,2,726,985,13,25,0,1151,1151,0,0,42098,3218,22701,0,0,0,1
138,45,17,179,372,198,2125,656,586,586,0,0,30260,3026,14842,283,98,54,1
8,3,3,65,107,29,83,17,856,856,0.9412,0,36892,1263,6198,535,199,9,1
9,0,4,647,509,74,175,0,497,497,0,0,27451,2582,9760,752,244,31,1
26,79,10,167,156,142,210,409,809,788,8.211,-3.6987,35351,1635,9567,149,52,35,1
1965,399,573,21760,456,1878,8482,1918,1873,1854,26.7666,-16.4086,50639,2063,10756,225,74,48,1
246,2,18,1253,108,69,783,19,3121,3121,0.4366,0,60958,2231,10271,2380,694,111,1
68,3,862,50579,285,1007,258,83,1183,1183,0.587,-0.5091,42504,3220,9945,7,4,4,1
3,95,7,789,630,258,72,1704,331,326,8.5403,-8.9553,21706,2033,5111,13,13,1,1
475,61,29,338,115,460,4209,484,343,343,0.1641,-0.7955,22556,1646,6717,47,19,18,1
2421,92,204,807,463,355,4637,1407,717,716,7.6206,-4.5259,33754,3703,15109,234,83,51,1
26,3,12,1014,671,197,435,86,612,612,0,0,30923,3203,11300,35,16,6,1
12,0,5,7776,0,20,23,0,2654,2654,0,0,57634,3219,9874,0,0,0,1
3,0,5,2565,976,7,4,0,333,333,0,0,22079,3214,19335,0,0,0,1
1,0,2,641,4,5,3,0,4299,4299,0,0,65897,3200,8671,0,0,0,1
0,0,0,211,186,0,4,0,162,162,0,0,16879,3200,9173,0,0,0,1
1016,543,309,1315,516,538,2675,1413,2515,2506,33.4412,-24.5464,56769,2460,10086,429,139,76,1
140,8,40,1288,588,287,1648,115,1004,1004,1.5549,0,39682,3159,12920,255,95,57,1
106,78,6,450,144,139,1297,814,736,729,9.0533,-4.8528,34073,2641,12140,216,102,54,1
23,14,12,385,172,77,85,53,854,854,0.3052,0,36846,3172,15266,244,77,48,1
127,12,9,207,259,70,1414,223,317,315,1.2534,-0.2103,21328,1692,7100,55,18,10,1
218,128,8,496,457,188,2251,536,990,976,4.01,-2.1916,39015,2187,10802,125,47,34,1
112,84,6,246,455,53,546,456,830,836,2.4044,-3.8306,36478,1861,9739,307,139,51,1
9,0,2,657,721,32,204,5,1071,1071,0,0,40840,3018,13768,136,47,1,1
765,67,40,21587,332,686,10256,586,625,625,0,0,31414,2686,9831,0,0,0,1
92,113,34,1068,1502,163,530,1494,1161,1169,12.3103,-13.4782,42355,2407,11818,146,62,21,1
251,59,20,421,322,109,1316,484,1811,1811,0,0,50274,3462,15753,796,231,72,1
57,5,23,484,420,153,445,14,519,519,0,0,28138,1330,7463,649,216,41,1
24,48,5,585,737,119,337,1132,731,721,3.5528,-0.7746,33899,4947,8159,0,0,0,1
30,0,19,14110,0,100,100,0,2495,2495,0,0,56723,3203,527,0,0,0,1
430,191,67,6317,332,196,2322,939,1140,1140,4.8422,-2.2759,41952,3205,9856,90,29,23,1
152,5,54,88981,188,1361,1896,96,687,687,0,-0.2946,32953,3199,13827,540,180,19,1
1,0,5,934,0,7,2,0,5131,5131,0,0,68327,3200,2646,0,0,0,1
18,0,51,4974,0,85,29,1,5448,5448,0,0,69687,2780,4887,0,0,0,1
238,27,41,3441,213,269,1522,226,1051,1051,3.5193,-2.4577,40475,2880,11364,305,115,75,1
204,284,87,709,291,234,766,503,3529,3532,8.1204,-4.6305,63071,3878,12498,1839,740,222,1
2,0,2,900,1571,86,17,0,1044,1044,0,0,40352,3200,6380,0,0,0,1
198,518,27,643,227,417,1761,7468,1322,1307,8.329,-3.8977,43976,5122,20154,304,108,57,1
137,101,98,1233,429,265,478,383,1362,1355,10.0598,-3.5377,44472,1374,8569,1140,445,270,1
58,61,7,279,201,69,516,354,1414,1406,5.4734,-2.2982,45180,3145,13988,323,96,56,1
1,0,3,870,1472,30,4,0,1489,1489,0,0,46193,3200,917,0,0,0,1
1836,164,431,19667,0,2285,9724,525,2102,2102,3.2759,-3.1994,52728,2800,12466,1181,112,19,1
14,0,4,57,33,31,102,7,1855,1855,0,0,50646,3384,12213,5962,2400,6,1
230,214,34,391,121,94,696,692,1705,1701,3.3777,-3.05,48931,3384,10935,9,4,4,1
53,54,51,364,136,183,258,197,2178,2177,3.5628,-1.02,53518,2544,15499,944,335,181,1
200,5,59,9614,349,792,2840,102,573,573,0,0,29967,3044,12636,1359,357,129,1
48,31,6,291,78,65,331,171,518,518,0,0,28118,1487,7785,409,145,41,1
3,0,43,5467,0,109,50,4,1909,1909,0,0,51267,3234,1413,0,0,0,1
32,1,11,24755,0,33,114,5,2266,2266,0,0,54387,3219,764,3430,19,6,1
1031,80,1417,57070,0,8630,10871,762,657,607,39.9403,-1.839,30880,3139,9301,97,14,7,1
52,0,22,388,202,234,424,5,2879,2879,0,0,59457,3060,10972,4708,292,34,1
0,0,7,1115,0,17,3,0,3949,3949,0,0,64535,3200,3934,0,0,0,1
74,43,11,109,249,63,811,1315,423,423,0,0,25214,1939,9794,48,17,12,1
5,0,40,3544,0,327,39,0,884,884,0,0,37410,3200,1442,0,0,0,1
36,25,5,124,363,81,529,423,379,379,0,-0.8888,23646,1673,7258,4,2,2,1
23,1,87,1010,139,355,179,7,1386,1386,0,0,45016,3047,8523,618,2,1,1
45,0,15,696,221,51,149,1,1066,1066,0,0,40706,2389,2189,435,140,1,1
254,2,367,12790,22,666,530,7,4463,4463,0,0,66580,3213,9020,0,0,0,1
9,2,4,97,25,29,128,22,779,779,0,0,35060,1418,7341,420,144,74,1
629,110,94,1077,911,341,2472,620,994,986,12.5209,-5.4024,39222,1703,9563,244,82,55,1
68,4,10,708,473,19,188,9,3295,3295,1.3874,-0.1378,61632,2071,7281,4706,1851,38,1
7,6,1,104,65,11,73,34,416,416,0.5935,-1.5745,24667,2271,6425,4226,1446,15,1
115,18,58,905,285,288,632,154,720,720,0.4315,-0.1607,33882,1589,9684,463,160,102,1
10,0,5,2226,0,24,30,0,1612,1612,0,0,47574,3200,8413,0,0,0,1
73,347,2,73,56,24,839,3425,945,951,6.533,-5.3291,38556,4099,12186,56,20,19,1
0,0,1,1292,0,12,6,0,1253,1253,0,0,43293,2721,1932,0,0,0,1
40,21,36,2004,152,267,402,106,703,703,1.1452,-0.3081,33348,1592,8868,330,66,15,1
60,24,12,271,986,83,415,86,799,799,0,0,35642,3620,11903,5145,93,59,1
488,823,62,532,235,186,1992,3091,2554,2572,27.2374,-24.9014,57365,4118,14038,470,162,102,1
388,279,42,800,877,215,3025,2229,1463,1463,0,0,45946,3820,15871,214,76,54,1
838,34,330,10936,0,1947,4438,226,1386,1381,10.5307,-2.6823,44948,3174,10985,56,41,6,1
7,1,2,9652,166,83,92,28,460,460,0,0,26382,3196,3664,64,21,4,1
14,1,7,3019,0,537,682,29,249,249,0,0,19300,3228,14338,8112,3077,139,1
136,296,38,246,132,142,723,1235,1656,1654,16.2768,-14.0739,48179,2395,12197,129,51,33,1
28,24,0,193,385,81,868,749,265,265,0,0,20050,3076,14563,0,0,0,1
7,1,1,1174,0,51,375,10,253,253,0.2239,0,19438,2412,11553,392,130,7,1
30,61,4,74,85,41,363,483,705,694,6.1983,-2.5154,33154,2288,9576,36,11,10,1
14,25,2,226,409,5,134,248,956,956,0,0,38712,2952,18437,446,161,77,1
20,1,8,67,93,23,119,7,2031,2031,0,0,52303,3095,10167,928,244,72,1
61,197,2,302,230,23,738,796,802,784,18.7008,-8.5744,35225,1581,6362,637,278,16,1
1125,142,867,426,1095,980,2374,506,1836,1824,15.5111,-13.1141,50434,2413,11913,205,81,43,1
23,5,3,1133,1888,44,203,77,1383,1383,1.3594,-0.038,44968,2151,10918,2032,695,288,1
729,22,180,3382,178,1696,5283,233,1583,1583,1.0712,-0.0915,47229,4557,16063,527,121,71,1
3,1,3,306,229,23,73,37,331,330,0.4272,0,21998,1196,7346,171,72,30,1
0,0,1,1665,0,5,5,0,2851,2851,0,0,59339,3200,2042,0,0,0,1
53,0,28,10453,0,200,361,4,1132,1132,0,0,41777,3214,5604,2292,215,5,1
165,37,7,403,70,82,1612,500,514,514,2.1971,-1.2163,28040,2063,7184,46,19,17,1
9,3,8,329,289,245,255,156,240,240,0.2658,0,19126,1437,9524,249,87,51,1
